REGION;COMUNA;Destino;TipoVehiculo;Catalitico;NoCatalitico
11;11303;3.0;2.0;18.0;0.0
11;11303;3.0;3.0;0.0;0.0
11;11303;3.0;4.0;0.0;0.0
11;11303;3.0;5.0;1.0;2.0
11;11303;3.0;6.0;0.0;0.0
11;11303;3.0;7.0;0.0;0.0
11;11401;1.0;1.0;208.0;9.0
11;11401;1.0;2.0;450.0;21.0
11;11401;1.0;3.0;32.0;9.0
11;11401;1.0;4.0;15.0;2.0
11;11401;1.0;5.0;0.0;1.0
11;11401;1.0;6.0;7.0;0.0
11;11401;1.0;7.0;589.0;41.0
11;11401;1.0;8.0;32.0;1.0
11;11401;1.0;9.0;0.0;0.0
11;11401;2.0;1.0;7.0;0.0
11;11401;2.0;2.0;0.0;0.0
11;11401;2.0;3.0;0.0;0.0
11;11401;2.0;4.0;16.0;0.0
11;11401;2.0;5.0;3.0;0.0
11;11401;2.0;6.0;0.0;0.0
11;11401;2.0;7.0;7.0;0.0
11;11401;2.0;8.0;0.0;0.0
11;11401;2.0;9.0;0.0;0.0
11;11401;3.0;1.0;82.0;20.0
11;11401;3.0;2.0;1.0;0.0
11;11401;3.0;3.0;0.0;0.0
11;11401;3.0;4.0;0.0;0.0
11;11401;3.0;5.0;2.0;0.0
11;11401;3.0;6.0;7.0;0.0
11;11401;3.0;7.0;0.0;0.0
11;11402;1.0;1.0;99.0;6.0
11;11402;1.0;2.0;207.0;10.0
11;11402;1.0;3.0;25.0;7.0
11;11402;1.0;4.0;5.0;0.0
11;11402;1.0;5.0;0.0;0.0
11;11402;1.0;6.0;9.0;0.0
11;11402;1.0;7.0;375.0;40.0
11;11402;1.0;8.0;2.0;0.0
11;11402;1.0;9.0;0.0;0.0
11;11402;2.0;1.0;2.0;0.0
11;11402;2.0;2.0;0.0;0.0
11;11402;2.0;3.0;0.0;0.0
11;11402;2.0;4.0;22.0;0.0
11;11402;2.0;5.0;1.0;0.0
11;11402;2.0;6.0;0.0;0.0
11;11402;2.0;7.0;5.0;0.0
11;11402;2.0;8.0;0.0;0.0
11;11402;2.0;9.0;0.0;0.0
11;11402;3.0;1.0;20.0;8.0
11;11402;3.0;2.0;5.0;0.0
11;11402;3.0;3.0;0.0;0.0
11;11402;3.0;4.0;0.0;0.0
11;11402;3.0;5.0;0.0;0.0
11;11402;3.0;6.0;3.0;0.0
11;11402;3.0;7.0;0.0;0.0
12;12101;1.0;1.0;20168.0;1113.0
12;12101;1.0;2.0;16630.0;1029.0
12;12101;1.0;3.0;453.0;173.0
12;12101;1.0;4.0;761.0;32.0
12;12101;1.0;5.0;84.0;39.0
12;12101;1.0;6.0;220.0;10.0
12;12101;1.0;7.0;8863.0;505.0
12;12101;1.0;8.0;708.0;12.0
12;12101;1.0;9.0;0.0;0.0
12;12101;2.0;1.0;681.0;0.0
12;12101;2.0;2.0;1151.0;0.0
12;12101;2.0;3.0;8.0;0.0
12;12101;2.0;4.0;407.0;0.0
12;12101;2.0;5.0;145.0;0.0
12;12101;2.0;6.0;0.0;0.0
12;12101;2.0;7.0;280.0;0.0
12;12101;2.0;8.0;80.0;13.0
12;12101;2.0;9.0;0.0;0.0
12;12101;3.0;1.0;1085.0;302.0
12;12101;3.0;2.0;705.0;49.0
12;12101;3.0;3.0;0.0;0.0
12;12101;3.0;4.0;0.0;0.0
12;12101;3.0;5.0;5.0;3.0
12;12101;3.0;6.0;471.0;57.0
12;12101;3.0;7.0;0.0;0.0
12;12102;1.0;1.0;136.0;7.0
12;12102;1.0;2.0;153.0;10.0
12;12102;1.0;3.0;8.0;3.0
12;12102;1.0;4.0;17.0;0.0
12;12102;1.0;5.0;1.0;1.0
12;12102;1.0;6.0;1.0;0.0
12;12102;1.0;7.0;157.0;8.0
12;12102;1.0;8.0;4.0;0.0
12;12102;1.0;9.0;0.0;0.0
12;12102;2.0;1.0;0.0;0.0
12;12102;2.0;2.0;0.0;0.0
12;12102;2.0;3.0;0.0;0.0
12;12102;2.0;4.0;2.0;0.0
12;12102;2.0;5.0;1.0;0.0
12;12102;2.0;6.0;0.0;0.0
12;12102;2.0;7.0;0.0;0.0
12;12102;2.0;8.0;1.0;0.0
12;12102;2.0;9.0;0.0;0.0
12;12102;3.0;1.0;38.0;6.0
12;12102;3.0;2.0;9.0;0.0
12;12102;3.0;3.0;0.0;0.0
12;12102;3.0;4.0;0.0;0.0
12;12102;3.0;5.0;0.0;0.0
12;12102;3.0;6.0;14.0;2.0
12;12102;3.0;7.0;0.0;0.0
12;12103;1.0;1.0;414.0;21.0
12;12103;1.0;2.0;591.0;5.0
12;12103;1.0;3.0;23.0;5.0
12;12103;1.0;4.0;47.0;1.0
12;12103;1.0;5.0;3.0;0.0
12;12103;1.0;6.0;12.0;0.0
12;12103;1.0;7.0;766.0;6.0
12;12103;1.0;8.0;20.0;0.0
12;12103;1.0;9.0;0.0;0.0
12;12103;2.0;1.0;0.0;0.0
12;12103;2.0;2.0;1.0;0.0
12;12103;2.0;3.0;0.0;0.0
12;12103;2.0;4.0;32.0;0.0
12;12103;2.0;5.0;0.0;0.0
12;12103;2.0;6.0;0.0;0.0
12;12103;2.0;7.0;2.0;0.0
12;12103;2.0;8.0;1.0;0.0
12;12103;2.0;9.0;0.0;0.0
12;12103;3.0;1.0;106.0;17.0
12;12103;3.0;2.0;47.0;0.0
12;12103;3.0;3.0;0.0;0.0
12;12103;3.0;4.0;0.0;0.0
12;12103;3.0;5.0;0.0;1.0
12;12103;3.0;6.0;29.0;4.0
12;12103;3.0;7.0;0.0;0.0
12;12104;1.0;1.0;39.0;2.0
12;12104;1.0;2.0;48.0;2.0
12;12104;1.0;3.0;1.0;0.0
12;12104;1.0;4.0;5.0;1.0
12;12104;1.0;5.0;0.0;1.0
12;12104;1.0;6.0;3.0;0.0
12;12104;1.0;7.0;77.0;4.0
12;12104;1.0;8.0;2.0;0.0
12;12104;1.0;9.0;0.0;0.0
12;12104;2.0;1.0;0.0;0.0
12;12104;2.0;2.0;0.0;0.0
12;12104;2.0;3.0;0.0;0.0
12;12104;2.0;4.0;5.0;0.0
12;12104;2.0;5.0;1.0;0.0
12;12104;2.0;6.0;0.0;0.0
12;12104;2.0;7.0;0.0;0.0
12;12104;2.0;8.0;0.0;0.0
12;12104;2.0;9.0;0.0;0.0
12;12104;3.0;1.0;21.0;1.0
12;12104;3.0;2.0;21.0;0.0
12;12104;3.0;3.0;2.0;0.0
12;12104;3.0;4.0;0.0;0.0
12;12104;3.0;5.0;0.0;0.0
12;12104;3.0;6.0;18.0;1.0
12;12104;3.0;7.0;0.0;0.0
12;12201;1.0;1.0;33.0;0.0
12;12201;1.0;2.0;263.0;48.0
12;12201;1.0;3.0;10.0;8.0
12;12201;1.0;4.0;2.0;1.0
12;12201;1.0;5.0;0.0;1.0
12;12201;1.0;6.0;2.0;0.0
12;12201;1.0;7.0;76.0;13.0
12;12201;1.0;8.0;3.0;1.0
12;12201;1.0;9.0;0.0;0.0
12;12201;2.0;1.0;0.0;0.0
12;12201;2.0;2.0;0.0;0.0
12;12201;2.0;3.0;0.0;0.0
12;12201;2.0;4.0;3.0;0.0
12;12201;2.0;5.0;0.0;0.0
12;12201;2.0;6.0;0.0;0.0
12;12201;2.0;7.0;2.0;0.0
12;12201;2.0;8.0;0.0;2.0
12;12201;2.0;9.0;0.0;0.0
12;12201;3.0;1.0;19.0;10.0
12;12201;3.0;2.0;1.0;0.0
12;12201;3.0;3.0;0.0;0.0
12;12201;3.0;4.0;0.0;0.0
12;12201;3.0;5.0;0.0;0.0
12;12201;3.0;6.0;2.0;0.0
12;12201;3.0;7.0;0.0;0.0
12;12301;1.0;1.0;688.0;58.0
12;12301;1.0;2.0;712.0;74.0
12;12301;1.0;3.0;26.0;19.0
12;12301;1.0;4.0;13.0;2.0
12;12301;1.0;5.0;0.0;2.0
12;12301;1.0;6.0;14.0;0.0
12;12301;1.0;7.0;437.0;52.0
12;12301;1.0;8.0;20.0;0.0
12;12301;1.0;9.0;0.0;0.0
12;12301;2.0;1.0;23.0;0.0
12;12301;2.0;2.0;0.0;0.0
12;12301;2.0;3.0;0.0;0.0
12;12301;2.0;4.0;17.0;0.0
12;12301;2.0;5.0;3.0;0.0
12;12301;2.0;6.0;0.0;0.0
12;12301;2.0;7.0;12.0;0.0
12;12301;2.0;8.0;3.0;1.0
12;12301;2.0;9.0;0.0;0.0
12;12301;3.0;1.0;55.0;33.0
12;12301;3.0;2.0;30.0;6.0
12;12301;3.0;3.0;0.0;0.0
12;12301;3.0;4.0;0.0;0.0
12;12301;3.0;5.0;2.0;0.0
12;12301;3.0;6.0;19.0;5.0
12;12301;3.0;7.0;0.0;0.0
12;12302;1.0;1.0;54.0;4.0
12;12302;1.0;2.0;86.0;7.0
12;12302;1.0;3.0;3.0;3.0
12;12302;1.0;4.0;6.0;0.0
12;12302;1.0;5.0;0.0;1.0
12;12302;1.0;6.0;6.0;0.0
12;12302;1.0;7.0;85.0;5.0
12;12302;1.0;8.0;2.0;0.0
12;12302;1.0;9.0;0.0;0.0
12;12302;2.0;1.0;0.0;0.0
12;12302;2.0;2.0;0.0;0.0
12;12302;2.0;3.0;0.0;0.0
12;12302;2.0;4.0;5.0;0.0
12;12302;2.0;5.0;0.0;0.0
12;12302;2.0;6.0;0.0;0.0
12;12302;2.0;7.0;4.0;0.0
12;12302;2.0;8.0;2.0;0.0
12;12302;2.0;9.0;0.0;0.0
12;12302;3.0;1.0;24.0;15.0
12;12302;3.0;2.0;0.0;0.0
12;12302;3.0;3.0;0.0;0.0
12;12302;3.0;4.0;0.0;0.0
12;12302;3.0;5.0;0.0;0.0
12;12302;3.0;6.0;6.0;0.0
12;12302;3.0;7.0;0.0;0.0
12;12303;1.0;1.0;4.0;0.0
12;12303;1.0;2.0;27.0;2.0
12;12303;1.0;3.0;0.0;0.0
12;12303;1.0;4.0;2.0;0.0
12;12303;1.0;5.0;0.0;0.0
12;12303;1.0;6.0;2.0;0.0
12;12303;1.0;7.0;33.0;0.0
12;12303;1.0;8.0;0.0;0.0
12;12303;1.0;9.0;0.0;0.0
12;12303;2.0;1.0;0.0;0.0
12;12303;2.0;2.0;0.0;0.0
12;12303;2.0;3.0;0.0;0.0
12;12303;2.0;4.0;0.0;0.0
12;12303;2.0;5.0;0.0;0.0
12;12303;2.0;6.0;0.0;0.0
12;12303;2.0;7.0;0.0;0.0
12;12303;2.0;8.0;0.0;0.0
12;12303;2.0;9.0;0.0;0.0
12;12303;3.0;1.0;5.0;0.0
12;12303;3.0;2.0;1.0;0.0
12;12303;3.0;3.0;0.0;0.0
12;12303;3.0;4.0;0.0;0.0
12;12303;3.0;5.0;0.0;0.0
12;12303;3.0;6.0;0.0;0.0
12;12303;3.0;7.0;0.0;0.0
12;12401;1.0;1.0;2412.0;162.0
12;12401;1.0;2.0;2164.0;151.0
12;12401;1.0;3.0;89.0;24.0
12;12401;1.0;4.0;82.0;4.0
12;12401;1.0;5.0;6.0;3.0
12;12401;1.0;6.0;46.0;4.0
12;12401;1.0;7.0;1364.0;118.0
12;12401;1.0;8.0;122.0;3.0
12;12401;1.0;9.0;0.0;0.0
12;12401;2.0;1.0;142.0;0.0
12;12401;2.0;2.0;110.0;0.0
12;12401;2.0;3.0;5.0;0.0
12;12401;2.0;4.0;200.0;0.0
12;12401;2.0;5.0;11.0;0.0
12;12401;2.0;6.0;0.0;0.0
12;12401;2.0;7.0;127.0;0.0
12;12401;2.0;8.0;3.0;0.0
12;12401;2.0;9.0;0.0;0.0
12;12401;3.0;1.0;156.0;66.0
12;12401;3.0;2.0;41.0;5.0
12;12401;3.0;3.0;0.0;0.0
12;12401;3.0;4.0;0.0;0.0
12;12401;3.0;5.0;3.0;0.0
12;12401;3.0;6.0;26.0;1.0
12;12401;3.0;7.0;0.0;0.0
12;12402;1.0;1.0;149.0;4.0
12;12402;1.0;2.0;167.0;6.0
12;12402;1.0;3.0;15.0;3.0
12;12402;1.0;4.0;44.0;0.0
12;12402;1.0;5.0;1.0;1.0
12;12402;1.0;6.0;4.0;0.0
12;12402;1.0;7.0;202.0;3.0
12;12402;1.0;8.0;135.0;2.0
12;12402;1.0;9.0;0.0;0.0
12;12402;2.0;1.0;0.0;0.0
12;12402;2.0;2.0;0.0;0.0
12;12402;2.0;3.0;0.0;0.0
12;12402;2.0;4.0;50.0;0.0
12;12402;2.0;5.0;0.0;0.0
12;12402;2.0;6.0;0.0;0.0
12;12402;2.0;7.0;7.0;0.0
12;12402;2.0;8.0;1.0;0.0
12;12402;2.0;9.0;0.0;0.0
12;12402;3.0;1.0;12.0;3.0
12;12402;3.0;2.0;9.0;1.0
12;12402;3.0;3.0;0.0;0.0
12;12402;3.0;4.0;0.0;0.0
12;12402;3.0;5.0;0.0;0.0
12;12402;3.0;6.0;3.0;1.0
12;12402;3.0;7.0;0.0;0.0
13;13101;1.0;1.0;38285.0;476.0
13;13101;1.0;2.0;15939.0;67.0
13;13101;1.0;3.0;1112.0;42.0
13;13101;1.0;4.0;6265.0;48.0
13;13101;1.0;5.0;5.0;3.0
13;13101;1.0;6.0;190.0;1.0
13;13101;1.0;7.0;9632.0;104.0
13;13101;1.0;8.0;6533.0;91.0
13;13101;1.0;9.0;0.0;0.0
13;13101;2.0;1.0;1289.0;0.0
13;13101;2.0;2.0;59.0;0.0
13;13101;2.0;3.0;127.0;0.0
13;13101;2.0;4.0;231.0;0.0
13;13101;2.0;5.0;41.0;0.0
13;13101;2.0;6.0;0.0;0.0
13;13101;2.0;7.0;87.0;5.0
13;13101;2.0;8.0;0.0;0.0
13;13101;2.0;9.0;0.0;0.0
13;13101;3.0;1.0;1548.0;17.0
13;13101;3.0;2.0;120.0;9.0
13;13101;3.0;3.0;0.0;0.0
13;13101;3.0;4.0;0.0;0.0
13;13101;3.0;5.0;2.0;0.0
13;13101;3.0;6.0;161.0;1.0
13;13101;3.0;7.0;0.0;0.0
13;13102;1.0;1.0;14713.0;236.0
13;13102;1.0;2.0;4540.0;45.0
13;13102;1.0;3.0;216.0;8.0
13;13102;1.0;4.0;2408.0;30.0
13;13102;1.0;5.0;3.0;0.0
13;13102;1.0;6.0;115.0;1.0
13;13102;1.0;7.0;4753.0;70.0
13;13102;1.0;8.0;1209.0;12.0
13;13102;1.0;9.0;0.0;0.0
13;13102;2.0;1.0;214.0;0.0
13;13102;2.0;2.0;69.0;0.0
13;13102;2.0;3.0;70.0;0.0
13;13102;2.0;4.0;80.0;0.0
13;13102;2.0;5.0;121.0;0.0
13;13102;2.0;6.0;0.0;0.0
13;13102;2.0;7.0;292.0;10.0
13;13102;2.0;8.0;7.0;0.0
13;13102;2.0;9.0;0.0;0.0
13;13102;3.0;1.0;1316.0;48.0
13;13102;3.0;2.0;289.0;14.0
13;13102;3.0;3.0;0.0;0.0
13;13102;3.0;4.0;0.0;0.0
13;13102;3.0;5.0;1.0;0.0
13;13102;3.0;6.0;218.0;9.0
13;13102;3.0;7.0;0.0;0.0
13;13103;1.0;1.0;9107.0;185.0
13;13103;1.0;2.0;2473.0;47.0
13;13103;1.0;3.0;147.0;5.0
13;13103;1.0;4.0;1474.0;39.0
13;13103;1.0;5.0;2.0;4.0
13;13103;1.0;6.0;75.0;5.0
13;13103;1.0;7.0;2683.0;105.0
13;13103;1.0;8.0;1019.0;16.0
13;13103;1.0;9.0;0.0;0.0
13;13103;2.0;1.0;644.0;0.0
13;13103;2.0;2.0;99.0;0.0
13;13103;2.0;3.0;38.0;0.0
13;13103;2.0;4.0;108.0;0.0
13;13103;2.0;5.0;75.0;0.0
13;13103;2.0;6.0;0.0;0.0
13;13103;2.0;7.0;68.0;3.0
13;13103;2.0;8.0;90.0;16.0
13;13103;2.0;9.0;0.0;0.0
13;13103;3.0;1.0;530.0;27.0
13;13103;3.0;2.0;68.0;4.0
13;13103;3.0;3.0;0.0;0.0
13;13103;3.0;4.0;0.0;0.0
13;13103;3.0;5.0;0.0;0.0
13;13103;3.0;6.0;73.0;2.0
13;13103;3.0;7.0;0.0;0.0
13;13104;1.0;1.0;14258.0;249.0
13;13104;1.0;2.0;3884.0;45.0
13;13104;1.0;3.0;571.0;18.0
13;13104;1.0;4.0;1827.0;32.0
13;13104;1.0;5.0;0.0;1.0
13;13104;1.0;6.0;137.0;0.0
13;13104;1.0;7.0;4004.0;83.0
13;13104;1.0;8.0;1685.0;24.0
13;13104;1.0;9.0;0.0;0.0
13;13104;2.0;1.0;779.0;0.0
13;13104;2.0;2.0;25.0;0.0
13;13104;2.0;3.0;66.0;0.0
13;13104;2.0;4.0;154.0;0.0
13;13104;2.0;5.0;135.0;0.0
13;13104;2.0;6.0;0.0;0.0
13;13104;2.0;7.0;117.0;4.0
13;13104;2.0;8.0;23.0;0.0
13;13104;2.0;9.0;0.0;0.0
13;13104;3.0;1.0;939.0;41.0
13;13104;3.0;2.0;161.0;4.0
13;13104;3.0;3.0;0.0;0.0
13;13104;3.0;4.0;0.0;0.0
13;13104;3.0;5.0;1.0;0.0
13;13104;3.0;6.0;235.0;0.0
13;13104;3.0;7.0;0.0;0.0
13;13105;1.0;1.0;15244.0;274.0
13;13105;1.0;2.0;3864.0;65.0
13;13105;1.0;3.0;215.0;18.0
13;13105;1.0;4.0;1679.0;41.0
13;13105;1.0;5.0;10.0;3.0
13;13105;1.0;6.0;146.0;3.0
13;13105;1.0;7.0;3622.0;120.0
13;13105;1.0;8.0;1358.0;23.0
13;13105;1.0;9.0;0.0;0.0
13;13105;2.0;1.0;683.0;0.0
13;13105;2.0;2.0;612.0;0.0
13;13105;2.0;3.0;65.0;0.0
13;13105;2.0;4.0;120.0;0.0
13;13105;2.0;5.0;193.0;0.0
13;13105;2.0;6.0;0.0;0.0
13;13105;2.0;7.0;308.0;9.0
13;13105;2.0;8.0;26.0;0.0
13;13105;2.0;9.0;0.0;0.0
13;13105;3.0;1.0;1515.0;38.0
13;13105;3.0;2.0;914.0;55.0
13;13105;3.0;3.0;0.0;0.0
13;13105;3.0;4.0;0.0;0.0
13;13105;3.0;5.0;2.0;1.0
13;13105;3.0;6.0;134.0;3.0
13;13105;3.0;7.0;0.0;0.0
13;13106;1.0;1.0;14405.0;263.0
13;13106;1.0;2.0;4994.0;44.0
13;13106;1.0;3.0;430.0;22.0
13;13106;1.0;4.0;2352.0;28.0
13;13106;1.0;5.0;9.0;5.0
13;13106;1.0;6.0;210.0;0.0
13;13106;1.0;7.0;3766.0;93.0
13;13106;1.0;8.0;1760.0;28.0
13;13106;1.0;9.0;0.0;0.0
13;13106;2.0;1.0;925.0;0.0
13;13106;2.0;2.0;239.0;0.0
13;13106;2.0;3.0;873.0;0.0
13;13106;2.0;4.0;379.0;0.0
13;13106;2.0;5.0;90.0;0.0
13;13106;2.0;6.0;0.0;0.0
13;13106;2.0;7.0;1747.0;10.0
13;13106;2.0;8.0;14.0;0.0
13;13106;2.0;9.0;0.0;0.0
13;13106;3.0;1.0;1274.0;78.0
13;13106;3.0;2.0;501.0;22.0
13;13106;3.0;3.0;2.0;0.0
13;13106;3.0;4.0;0.0;0.0
13;13106;3.0;5.0;2.0;0.0
13;13106;3.0;6.0;80.0;4.0
13;13106;3.0;7.0;0.0;0.0
13;13107;1.0;1.0;14601.0;122.0
13;13107;1.0;2.0;7821.0;21.0
13;13107;1.0;3.0;438.0;10.0
13;13107;1.0;4.0;1459.0;11.0
13;13107;1.0;5.0;4.0;2.0
13;13107;1.0;6.0;75.0;1.0
13;13107;1.0;7.0;4054.0;52.0
13;13107;1.0;8.0;1485.0;11.0
13;13107;1.0;9.0;0.0;0.0
13;13107;2.0;1.0;490.0;0.0
13;13107;2.0;2.0;15.0;0.0
13;13107;2.0;3.0;39.0;0.0
13;13107;2.0;4.0;81.0;0.0
13;13107;2.0;5.0;78.0;0.0
13;13107;2.0;6.0;0.0;0.0
13;13107;2.0;7.0;1006.0;2.0
13;13107;2.0;8.0;20.0;1.0
13;13107;2.0;9.0;0.0;0.0
13;13107;3.0;1.0;593.0;21.0
13;13107;3.0;2.0;117.0;1.0
13;13107;3.0;3.0;0.0;0.0
13;13107;3.0;4.0;0.0;0.0
13;13107;3.0;5.0;0.0;0.0
13;13107;3.0;6.0;77.0;1.0
13;13107;3.0;7.0;0.0;0.0
13;13108;1.0;1.0;9783.0;148.0
13;13108;1.0;2.0;3310.0;21.0
13;13108;1.0;3.0;166.0;11.0
13;13108;1.0;4.0;1236.0;8.0
13;13108;1.0;5.0;0.0;2.0
13;13108;1.0;6.0;58.0;0.0
13;13108;1.0;7.0;2255.0;34.0
13;13108;1.0;8.0;1536.0;20.0
13;13108;1.0;9.0;0.0;0.0
13;13108;2.0;1.0;911.0;0.0
13;13108;2.0;2.0;159.0;0.0
13;13108;2.0;3.0;80.0;0.0
13;13108;2.0;4.0;65.0;0.0
13;13108;2.0;5.0;53.0;0.0
13;13108;2.0;6.0;0.0;0.0
13;13108;2.0;7.0;466.0;0.0
13;13108;2.0;8.0;0.0;0.0
13;13108;2.0;9.0;0.0;0.0
13;13108;3.0;1.0;522.0;21.0
13;13108;3.0;2.0;214.0;3.0
13;13108;3.0;3.0;0.0;0.0
13;13108;3.0;4.0;0.0;0.0
13;13108;3.0;5.0;0.0;0.0
13;13108;3.0;6.0;117.0;8.0
13;13108;3.0;7.0;0.0;0.0
13;13109;1.0;1.0;10464.0;175.0
13;13109;1.0;2.0;3291.0;48.0
13;13109;1.0;3.0;241.0;12.0
13;13109;1.0;4.0;1314.0;23.0
13;13109;1.0;5.0;6.0;1.0
13;13109;1.0;6.0;53.0;1.0
13;13109;1.0;7.0;2810.0;72.0
13;13109;1.0;8.0;999.0;28.0
13;13109;1.0;9.0;0.0;0.0
13;13109;2.0;1.0;289.0;0.0
13;13109;2.0;2.0;278.0;0.0
13;13109;2.0;3.0;37.0;0.0
13;13109;2.0;4.0;106.0;0.0
13;13109;2.0;5.0;70.0;0.0
13;13109;2.0;6.0;0.0;0.0
13;13109;2.0;7.0;40.0;0.0
13;13109;2.0;8.0;4.0;0.0
13;13109;2.0;9.0;0.0;0.0
13;13109;3.0;1.0;862.0;36.0
13;13109;3.0;2.0;195.0;13.0
13;13109;3.0;3.0;0.0;0.0
13;13109;3.0;4.0;0.0;0.0
13;13109;3.0;5.0;2.0;0.0
13;13109;3.0;6.0;87.0;2.0
13;13109;3.0;7.0;0.0;0.0
13;13110;1.0;1.0;48020.0;551.0
13;13110;1.0;2.0;17066.0;125.0
13;13110;1.0;3.0;2091.0;50.0
13;13110;1.0;4.0;3134.0;76.0
13;13110;1.0;5.0;9.0;2.0
13;13110;1.0;6.0;217.0;9.0
13;13110;1.0;7.0;7789.0;189.0
13;13110;1.0;8.0;3641.0;54.0
13;13110;1.0;9.0;0.0;0.0
13;13110;2.0;1.0;1190.0;0.0
13;13110;2.0;2.0;667.0;0.0
13;13110;2.0;3.0;199.0;0.0
13;13110;2.0;4.0;229.0;0.0
13;13110;2.0;5.0;399.0;0.0
13;13110;2.0;6.0;0.0;0.0
13;13110;2.0;7.0;151.0;2.0
13;13110;2.0;8.0;14.0;0.0
13;13110;2.0;9.0;0.0;0.0
13;13110;3.0;1.0;679.0;41.0
13;13110;3.0;2.0;52.0;2.0
13;13110;3.0;3.0;0.0;0.0
13;13110;3.0;4.0;0.0;0.0
13;13110;3.0;5.0;0.0;0.0
13;13110;3.0;6.0;82.0;2.0
13;13110;3.0;7.0;0.0;0.0
13;13111;1.0;1.0;8462.0;108.0
13;13111;1.0;2.0;2151.0;24.0
13;13111;1.0;3.0;305.0;11.0
13;13111;1.0;4.0;1068.0;29.0
13;13111;1.0;5.0;4.0;2.0
13;13111;1.0;6.0;77.0;2.0
13;13111;1.0;7.0;2153.0;55.0
13;13111;1.0;8.0;873.0;14.0
13;13111;1.0;9.0;0.0;0.0
13;13111;2.0;1.0;395.0;0.0
13;13111;2.0;2.0;195.0;0.0
13;13111;2.0;3.0;27.0;0.0
13;13111;2.0;4.0;92.0;0.0
13;13111;2.0;5.0;104.0;0.0
13;13111;2.0;6.0;0.0;0.0
13;13111;2.0;7.0;53.0;3.0
13;13111;2.0;8.0;22.0;2.0
13;13111;2.0;9.0;0.0;0.0
13;13111;3.0;1.0;534.0;25.0
13;13111;3.0;2.0;30.0;5.0
13;13111;3.0;3.0;0.0;0.0
13;13111;3.0;4.0;0.0;0.0
13;13111;3.0;5.0;0.0;0.0
13;13111;3.0;6.0;48.0;1.0
13;13111;3.0;7.0;0.0;0.0
13;13112;1.0;1.0;10607.0;258.0
13;13112;1.0;2.0;2497.0;46.0
13;13112;1.0;3.0;159.0;12.0
13;13112;1.0;4.0;1391.0;32.0
13;13112;1.0;5.0;2.0;2.0
13;13112;1.0;6.0;105.0;1.0
13;13112;1.0;7.0;3008.0;88.0
13;13112;1.0;8.0;987.0;10.0
13;13112;1.0;9.0;0.0;0.0
13;13112;2.0;1.0;332.0;0.0
13;13112;2.0;2.0;192.0;0.0
13;13112;2.0;3.0;19.0;0.0
13;13112;2.0;4.0;79.0;0.0
13;13112;2.0;5.0;196.0;0.0
13;13112;2.0;6.0;0.0;0.0
13;13112;2.0;7.0;519.0;22.0
13;13112;2.0;8.0;10.0;0.0
13;13112;2.0;9.0;0.0;0.0
13;13112;3.0;1.0;971.0;41.0
13;13112;3.0;2.0;440.0;15.0
13;13112;3.0;3.0;0.0;0.0
13;13112;3.0;4.0;0.0;0.0
13;13112;3.0;5.0;16.0;0.0
13;13112;3.0;6.0;69.0;2.0
13;13112;3.0;7.0;0.0;0.0
13;13113;1.0;1.0;23632.0;279.0
13;13113;1.0;2.0;13655.0;53.0
13;13113;1.0;3.0;854.0;41.0
13;13113;1.0;4.0;1068.0;12.0
13;13113;1.0;5.0;9.0;0.0
13;13113;1.0;6.0;78.0;1.0
13;13113;1.0;7.0;3861.0;40.0
13;13113;1.0;8.0;2443.0;37.0
13;13113;1.0;9.0;0.0;0.0
13;13113;2.0;1.0;354.0;0.0
13;13113;2.0;2.0;48.0;0.0
13;13113;2.0;3.0;47.0;0.0
13;13113;2.0;4.0;77.0;0.0
13;13113;2.0;5.0;252.0;0.0
13;13113;2.0;6.0;0.0;0.0
13;13113;2.0;7.0;26.0;0.0
13;13113;2.0;8.0;0.0;0.0
13;13113;2.0;9.0;0.0;0.0
13;13113;3.0;1.0;278.0;17.0
13;13113;3.0;2.0;32.0;1.0
13;13113;3.0;3.0;0.0;0.0
13;13113;3.0;4.0;0.0;0.0
13;13113;3.0;5.0;0.0;0.0
13;13113;3.0;6.0;32.0;0.0
13;13113;3.0;7.0;0.0;0.0
13;13114;1.0;1.0;59180.0;575.0
13;13114;1.0;2.0;33470.0;44.0
13;13114;1.0;3.0;3825.0;66.0
13;13114;1.0;4.0;2289.0;13.0
13;13114;1.0;5.0;17.0;1.0
13;13114;1.0;6.0;214.0;5.0
13;13114;1.0;7.0;8361.0;67.0
13;13114;1.0;8.0;4508.0;46.0
13;13114;1.0;9.0;0.0;0.0
13;13114;2.0;1.0;709.0;0.0
13;13114;2.0;2.0;58.0;0.0
13;13114;2.0;3.0;175.0;0.0
13;13114;2.0;4.0;150.0;0.0
13;13114;2.0;5.0;262.0;0.0
13;13114;2.0;6.0;0.0;0.0
13;13114;2.0;7.0;44.0;6.0
13;13114;2.0;8.0;22.0;0.0
13;13114;2.0;9.0;0.0;0.0
13;13114;3.0;1.0;398.0;22.0
13;13114;3.0;2.0;81.0;0.0
13;13114;3.0;3.0;0.0;0.0
13;13114;3.0;4.0;0.0;0.0
13;13114;3.0;5.0;0.0;0.0
13;13114;3.0;6.0;33.0;1.0
13;13114;3.0;7.0;0.0;0.0
13;13115;1.0;1.0;31303.0;283.0
13;13115;1.0;2.0;23935.0;28.0
13;13115;1.0;3.0;1830.0;28.0
13;13115;1.0;4.0;3496.0;11.0
